num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S025863,11/09/2024,11:45:00,"CALL. TORROX, 1",1,12,USERA,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,-3.691529871,40.36790622990964,false,false
2024S025863,11/09/2024,11:45:00,"CALL. TORROX, 1",1,12,USERA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.691529871,40.36790622990964,false,false
2024S025867,11/09/2024,13:15:00,"CALL. ARROYOFRESNO, 10B",10B,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.74853819949,40.47112803992583,false,false
2024S025884,11/09/2024,19:00:00,"CALL. MIRLO, 1",1,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.76976813972,40.39947521542076,false,false
2024S025893,11/09/2024,15:05:00,GTA. CUATRO CAMINOS / AVDA. REINA VICTORIA,1,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.70372954,40.446842066929996,false,false
2024S025904,11/09/2024,21:00:00,CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS,171A,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.71326948186,40.40332405128364,false,false
2024S025978,12/09/2024,17:00:00,"CMNO. POZO DEL TIO RAIMUNDO, 3A",3A,18,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3,Ingreso superior a 24 horas,-3.65100875798,40.373691054650116,false,false
2024S025998,12/09/2024,21:45:00,"CALL. FUENCARRAL, 124",124,7,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.70288637057,40.430423773338106,false,false
2024S025998,12/09/2024,21:45:00,"CALL. FUENCARRAL, 124",124,7,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.70288637057,40.430423773338106,false,false
2024S026075,14/09/2024,0:01:00,"CALL. ATOCHA, 40",40,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70015806451,40.41289072682475,true,false
2024S026086,13/09/2024,23:25:00,CALL. MANUEL GONZALEZ LONGORIA / CALL. SANTA ENGRACIA,14,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,-3.69617325441,40.42879772406417,false,false
2024S026125,14/09/2024,12:21:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / GTA. JUAN DE HARO,1,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.62724657008,40.49770562952248,false,false
2024S026149,14/09/2024,23:15:00,"CALL. GRAN VIA, 27",27,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.70292016504,40.42008120180347,false,false
2024S026166,15/09/2024,4:45:00,"CALL. TOLEDO, 142",142,2,ARGANZUELA,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.71326017028,40.40355834428479,false,false
2024S026183,15/09/2024,11:00:00,GTA. YUCATAN / PNTE. FELIPE JUVARA,1,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.62655940008,40.450457274398026,false,false
2024S026187,15/09/2024,11:45:00,CTRA. VILLAVERDE A VALLECAS / CMNO. CHINA A VALLECAS,265,18,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.64960835814,40.367698849114426,false,false
2024S026188,15/09/2024,11:55:00,CMNO. VALDEZA / CTRA. CIUDAD UNIVERSITARIA,0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.75747488488,40.42761953110841,false,false
2024S026188,15/09/2024,11:55:00,CMNO. VALDEZA / CTRA. CIUDAD UNIVERSITARIA,0,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,-3.75747488488,40.42761953110841,false,false
2024S026189,15/09/2024,12:39:00,CALL. MAURICIO LEGENDRE / CALL. VIEJAS,59,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68350275922,40.480278628305086,false,false
2024S026191,15/09/2024,12:25:00,"CALL. EMBAJADORES, 330",330,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.68035994416,40.371026574843775,false,false
2024S026193,15/09/2024,12:30:00,"CALL. NUESTRA SEÑORA DE VALVERDE, 200",200,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68521869646,40.50979072337928,false,false
2024S026193,15/09/2024,12:30:00,"CALL. NUESTRA SEÑORA DE VALVERDE, 200",200,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68521869646,40.50979072337928,false,false
2024S026194,15/09/2024,12:15:00,IDB. RONDA SUR / CALL. LOS BARROS,0,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,-3.6662193458,40.37282964363669,false,false
2024S026194,15/09/2024,12:15:00,IDB. RONDA SUR / CALL. LOS BARROS,0,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Pasajero,Menor de 5 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6662193458,40.37282964363669,false,false
2024S026199,15/09/2024,14:40:00,CALL. DOCTOR ESQUERDO / CALL. LIRA,157,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.66994289034,40.40862828621861,false,false
2024S026211,15/09/2024,18:35:00,AVDA. MONASTERIO DE EL ESCORIAL / CALL. MONASTERIO DE CAAVEIRO,58,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69720001825,40.50533172050862,false,false
2024S026224,15/09/2024,22:30:00,"CALL. ELOY GONZALO, 19",19,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,-3.70137089556,40.434342891703714,false,false
2024S026229,16/09/2024,0:13:00,"CALL. JAIME EL CONQUISTADOR, 24",24,2,ARGANZUELA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69825763165,40.39664987071921,false,false
2024S026262,16/09/2024,10:40:00,"PASEO. EDUARDO DATO, 2",2,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69634334574,40.43271562478733,false,false
2024S026290,16/09/2024,19:40:00,"CALL. BRUJAS, 3D",3D,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.62512573842,40.40516754012686,false,false
2024S026298,16/09/2024,20:55:00,CALL. CORAZON DE MARIA / CALL. LUIS DE SALAZAR,76,5,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,-3.666236033,40.447424598277706,false,false
2024S026327,17/09/2024,9:45:00,CALL. LA ACEBEDA / CALL. SAN MAMES,1,17,VILLAVERDE,Colisión lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.71662384595,40.34065397772263,false,false
2024S026331,17/09/2024,12:29:00,"CALL. DOCTOR JUAN JOSE LOPEZ IBOR, 2",2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.72466532164,40.468127048228375,false,false
2024S026380,17/09/2024,21:09:00,"CALL. ENCOMIENDA DE PALACIOS, 146",146,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.64306853019,40.40085288991616,false,false
2024S026383,17/09/2024,23:35:00,"CALL. VIRGEN DE LOS REYES, 27",27,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.64898319521,40.440000216575186,false,false
2024S026403,17/09/2024,19:35:00,CALL. JACOMETREZO / PLAZA. SANTO DOMINGO,15,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.70804873791,40.420176033459676,false,false
2024S026406,18/09/2024,15:30:00,"CALL. JULIAN CAMARILLO, 6B",6B,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.6308288888,40.43410970119499,false,false
2024S026422,18/09/2024,17:35:00,CALL. SANTA ENGRACIA / CALL. MANUEL CORTINA,26,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69706689088,40.43085540590505,false,false
2024S026428,18/09/2024,17:30:00,"CMNO. PROVISIONAL VIVEROS, 11 (ANILLO VERDE CICLISTA KM.47.300)",11,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7421468904,40.44454775774135,false,false
2024S026428,18/09/2024,17:30:00,"CMNO. PROVISIONAL VIVEROS, 11 (ANILLO VERDE CICLISTA KM.47.300)",11,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7421468904,40.44454775774135,false,false
2024S026454,19/09/2024,10:40:00,"CALL. ANTONIO LOPEZ, 155",155,12,USERA,Atropello a animal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69766348287,40.388175911077546,false,false
2024S026462,19/09/2024,8:40:00,CALL. MARQUES DE PICO VELASCO / CALL. MISTERIOS,64,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.64500295607,40.443004479039466,false,false
2024S026564,20/09/2024,10:40:00,CALL. CAMINO DE LOS VINATEROS / CALL. MARROQUINA,105,14,MORATALAZ,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64763586313,40.40894457716119,false,false
2024S026574,20/09/2024,13:10:00,"CALL. VIRGEN DE LLUC, 28",28,15,CIUDAD LINEAL,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65303517311,40.4346981088338,false,false
2024S026586,20/09/2024,15:45:00,"CALL. LUCHANA, 10",10,7,CHAMBERÍ,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70096950836,40.42975072609935,false,false
2024S026590,20/09/2024,15:30:00,"CALL. VALLE DE TOBALINA, 56B",56B,17,VILLAVERDE,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,-3.71174044606,40.34090935953037,false,false
2024S026590,20/09/2024,15:30:00,"CALL. VALLE DE TOBALINA, 56B",56B,17,VILLAVERDE,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,-3.71174044606,40.34090935953037,false,false
2024S026627,21/09/2024,1:23:00,"CALL. VALLE DE PINARES LLANOS, 84",84,8,FUENCARRAL-EL PARDO,Caída,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,3,Ingreso superior a 24 horas,-3.72691754464,40.48555421880194,false,true
2024S026677,21/09/2024,10:55:00,CALL. AYLLON / CTRA. BOADILLA DEL MONTE,17,10,LATINA,Caída,Nublado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.77563256316,40.399129717415946,false,false
2024S026718,22/09/2024,1:35:00,PLAZA. MARIANO DE CAVIA / CALL. CAVANILLES,4,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.67869797619,40.40729793853064,false,false
2024S026726,22/09/2024,1:58:00,CALL. HILARION ESLAVA / CALL. PRINCESA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.71687266537,40.431923478398,true,false
2024S026760,22/09/2024,11:53:00,CALL. PUERTO DE BALBARAN / CALL. SABRINA,2,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.65441350966,40.37617637375632,false,false
2024S026760,22/09/2024,11:53:00,CALL. PUERTO DE BALBARAN / CALL. SABRINA,2,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.65441350966,40.37617637375632,false,false
2024S026779,22/09/2024,15:35:00,CALL. VELAZQUEZ / CALL. AYALA,51,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68398484336,40.427780384999174,false,false
2024S026785,22/09/2024,18:40:00,PASEO. PIÑONERO / PASEO. PIÑONERO,3,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.74408477368,40.44812087582879,false,false
2024S026799,22/09/2024,22:50:00,CALL. CEDACEROS / CALL. ARLABAN,3,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69849666891,40.41749538959976,false,false
2024S026829,23/09/2024,11:20:00,PASEO. FERNAN NUÑEZ / PASEO. FERNAN NUÑEZ,1,3,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,-3.67910568972,40.410340607611346,false,false
2024S026831,23/09/2024,12:00:00,AVDA. PORTUGAL / CALL. CONCIERTO,33,10,LATINA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72724481518,40.41525506332345,false,false
2024S026836,23/09/2024,14:35:00,GTA. SANTA MARIA DE LA CABEZA / PASEO. SANTA MARIA DE LA CABEZA,14,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,-3.69942015218,40.40081404484119,false,false
2024S026836,23/09/2024,14:35:00,GTA. SANTA MARIA DE LA CABEZA / PASEO. SANTA MARIA DE LA CABEZA,14,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.69942015218,40.40081404484119,false,false
2024S026866,23/09/2024,18:40:00,"CALL. BRAVO MURILLO, 93",93,7,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.703978519,40.44584055228166,false,false
2024S026879,23/09/2024,22:45:00,"PLAZA. CORTES, 2",2,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69659487149,40.415957308017354,false,false
2024S026916,24/09/2024,13:58:00,CALL. LA EPOCA / CALL. OCCIDENTE,3,11,CARABANCHEL,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,-3.74652202036,40.378456319154814,false,false
2024S026936,24/09/2024,18:00:00,PASEO. MELANCOLICOS / PNTE. SAN ISIDRO,49,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,-3.72061868502,40.404017224417096,false,false
2024S026940,09/09/2024,20:50:00,AVDA. CARDENAL HERRERA ORIA / AVDA. FUENTELARREYNA,380,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.73996670669,40.47691292128905,false,false
2024S026997,25/09/2024,12:55:00,"AVDA. MANZANARES, 48",48,10,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,-3.72318708032,40.405055248018726,false,false
2024S026997,25/09/2024,12:55:00,"AVDA. MANZANARES, 48",48,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.72318708032,40.405055248018726,false,false
2024S027082,26/09/2024,14:10:00,AVDA. BUENOS AIRES / AVDA. MIGUEL HERNANDEZ,101,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.65286647322,40.37699593871865,false,false
2024S027149,27/09/2024,9:27:00,AVDA. CIUDAD DE BARCELONA / PLAZA. EMPERADOR CARLOS V,1,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.69155416256,40.408293836933396,false,false
2024S027166,27/09/2024,14:00:00,CALL. LOPEZ DE HOYOS / pedro salinas,336,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,-3.6608817398,40.45699586506908,false,false
2024S027167,27/09/2024,14:43:00,"CALL. AGUIRRE, 1",1,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68123342262,40.42148129545553,false,false
2024S027175,27/09/2024,17:15:00,"CALL. PEDRO BOSCH, 0",0,2,ARGANZUELA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67723837165,40.39689200848119,false,false
2024S027183,27/09/2024,15:05:00,"CALL. CAMINO VIEJO DE LEGANES, 165",165,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73029545259,40.38234374996635,false,false
2024S027323,29/09/2024,6:00:00,CALL. RAQUEL MELLER / CALL. VIRGEN DE LA ALEGRIA,7,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6580880404,40.43296674903469,false,false
2024S027352,29/09/2024,15:30:00,"CALL. MENDEZ ALVARO, 83",83,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.67813875507,40.393850670384,false,false
2024S027356,29/09/2024,15:25:00,CALL. OCAÑA / AVDA. POBLADOS,2,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.76043472747,40.38476211329918,false,false
2024S027405,30/09/2024,10:30:00,CALL. SORBE / CALL. JUAN PEREZ ALMEIDA,1,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.715333753,40.390149047934166,false,false
2024S027410,30/09/2024,9:20:00,"CALL. ALBERTO AGUILERA, 8",8,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,3,Ingreso superior a 24 horas,-3.7067934864,40.429760311825234,false,false
2024S027427,29/09/2024,21:15:00,CALL. COMERCIO / CALL. TELLEZ,3,3,RETIRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68168508765,40.40316322215852,false,false
2024S027427,29/09/2024,21:15:00,CALL. COMERCIO / CALL. TELLEZ,3,3,RETIRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68168508765,40.40316322215852,false,false
2024S027437,30/09/2024,17:00:00,CALL. JOSE ARCONES GIL / CALL. SEQUILLO,82,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.63544839145,40.43012042449256,false,false
2024S027470,30/09/2024,22:55:00,CALL. TOLEDO / GTA. PUERTA DE TOLEDO,1,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.71161084086,40.406964921591445,false,false
2024S027530,01/10/2024,14:30:00,PASEO. CASTELLANA / GTA. EMILIO CASTELAR,52,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,-3.68830785059,40.43552951581597,false,false
2024S027552,01/10/2024,19:40:00,"CALL. MERCEDES ARTEAGA, 13",13,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72163652938,40.39338918911373,false,false
